06_2KL8_0.pdb	06_2KL8_0.pdb
06_2KL8_0.pdb	06_2KL8_1.pdb
06_2KL8_0.pdb	06_2KL8_10.pdb
06_2KL8_0.pdb	06_2KL8_11.pdb
06_2KL8_0.pdb	06_2KL8_12.pdb
06_2KL8_0.pdb	06_2KL8_13.pdb
06_2KL8_0.pdb	06_2KL8_14.pdb
06_2KL8_0.pdb	06_2KL8_15.pdb
06_2KL8_0.pdb	06_2KL8_16.pdb
06_2KL8_0.pdb	06_2KL8_18.pdb
06_2KL8_0.pdb	06_2KL8_19.pdb
06_2KL8_0.pdb	06_2KL8_2.pdb
06_2KL8_0.pdb	06_2KL8_20.pdb
06_2KL8_0.pdb	06_2KL8_21.pdb
06_2KL8_0.pdb	06_2KL8_23.pdb
06_2KL8_0.pdb	06_2KL8_24.pdb
06_2KL8_0.pdb	06_2KL8_25.pdb
06_2KL8_0.pdb	06_2KL8_26.pdb
06_2KL8_0.pdb	06_2KL8_27.pdb
06_2KL8_0.pdb	06_2KL8_29.pdb
06_2KL8_0.pdb	06_2KL8_3.pdb
06_2KL8_0.pdb	06_2KL8_31.pdb
06_2KL8_0.pdb	06_2KL8_32.pdb
06_2KL8_0.pdb	06_2KL8_33.pdb
06_2KL8_0.pdb	06_2KL8_34.pdb
06_2KL8_0.pdb	06_2KL8_35.pdb
06_2KL8_0.pdb	06_2KL8_36.pdb
06_2KL8_0.pdb	06_2KL8_38.pdb
06_2KL8_0.pdb	06_2KL8_39.pdb
06_2KL8_0.pdb	06_2KL8_4.pdb
06_2KL8_0.pdb	06_2KL8_40.pdb
06_2KL8_0.pdb	06_2KL8_41.pdb
06_2KL8_0.pdb	06_2KL8_42.pdb
06_2KL8_0.pdb	06_2KL8_43.pdb
06_2KL8_0.pdb	06_2KL8_44.pdb
06_2KL8_0.pdb	06_2KL8_45.pdb
06_2KL8_0.pdb	06_2KL8_46.pdb
06_2KL8_0.pdb	06_2KL8_47.pdb
06_2KL8_0.pdb	06_2KL8_48.pdb
06_2KL8_0.pdb	06_2KL8_49.pdb
06_2KL8_0.pdb	06_2KL8_5.pdb
06_2KL8_0.pdb	06_2KL8_50.pdb
06_2KL8_0.pdb	06_2KL8_51.pdb
06_2KL8_0.pdb	06_2KL8_53.pdb
06_2KL8_0.pdb	06_2KL8_54.pdb
06_2KL8_0.pdb	06_2KL8_55.pdb
06_2KL8_0.pdb	06_2KL8_56.pdb
06_2KL8_0.pdb	06_2KL8_57.pdb
06_2KL8_0.pdb	06_2KL8_58.pdb
06_2KL8_0.pdb	06_2KL8_59.pdb
06_2KL8_0.pdb	06_2KL8_60.pdb
06_2KL8_0.pdb	06_2KL8_61.pdb
06_2KL8_0.pdb	06_2KL8_62.pdb
06_2KL8_0.pdb	06_2KL8_64.pdb
06_2KL8_0.pdb	06_2KL8_65.pdb
06_2KL8_0.pdb	06_2KL8_66.pdb
06_2KL8_0.pdb	06_2KL8_67.pdb
06_2KL8_0.pdb	06_2KL8_68.pdb
06_2KL8_0.pdb	06_2KL8_69.pdb
06_2KL8_0.pdb	06_2KL8_7.pdb
06_2KL8_0.pdb	06_2KL8_70.pdb
06_2KL8_0.pdb	06_2KL8_72.pdb
06_2KL8_0.pdb	06_2KL8_73.pdb
06_2KL8_0.pdb	06_2KL8_74.pdb
06_2KL8_0.pdb	06_2KL8_76.pdb
06_2KL8_0.pdb	06_2KL8_77.pdb
06_2KL8_0.pdb	06_2KL8_78.pdb
06_2KL8_0.pdb	06_2KL8_79.pdb
06_2KL8_0.pdb	06_2KL8_8.pdb
06_2KL8_0.pdb	06_2KL8_80.pdb
06_2KL8_0.pdb	06_2KL8_81.pdb
06_2KL8_0.pdb	06_2KL8_82.pdb
06_2KL8_0.pdb	06_2KL8_83.pdb
06_2KL8_0.pdb	06_2KL8_84.pdb
06_2KL8_0.pdb	06_2KL8_85.pdb
06_2KL8_0.pdb	06_2KL8_86.pdb
06_2KL8_0.pdb	06_2KL8_87.pdb
06_2KL8_0.pdb	06_2KL8_88.pdb
06_2KL8_0.pdb	06_2KL8_89.pdb
06_2KL8_0.pdb	06_2KL8_90.pdb
06_2KL8_0.pdb	06_2KL8_91.pdb
06_2KL8_0.pdb	06_2KL8_93.pdb
06_2KL8_0.pdb	06_2KL8_94.pdb
06_2KL8_0.pdb	06_2KL8_95.pdb
06_2KL8_0.pdb	06_2KL8_96.pdb
06_2KL8_0.pdb	06_2KL8_97.pdb
06_2KL8_0.pdb	06_2KL8_98.pdb
06_2KL8_0.pdb	06_2KL8_99.pdb
